bar,vl_8,vl_9,vl_2,vl_7,vl_78
1474,838.5989080750,1218.5940096802,1292.6154038534,945.0629417559,275.4907909972
1475,838.5989080750,1218.5940096802,1292.6154038534,945.0629417559,275.4907909972
1476,838.5989080750,1218.5940096802,1292.6154038534,945.0629417559,275.4907909972
1477,838.5989080750,1218.5940096802,1292.6154038534,945.0629417559,275.4907909972
1478,838.5989080750,1218.5940096802,1292.6154038534,945.0629417559,275.4907909972
1479,838.5989080750,1218.5940096802,1292.6154038534,945.0629417559,275.4907909972
1480,838.5989080750,1218.5940096802,1292.6154038534,945.0629417559,275.4907909972
1481,838.5989080750,1218.5940096802,1292.6154038534,945.0629417559,275.4907909972
1482,838.5989080750,1218.5940096802,1292.6154038534,945.0629417559,275.4907909972
1483,838.5989080750,1218.5940096802,1292.6154038534,945.0629417559,275.4907909972
1484,838.5989080750,1218.5940096802,1292.6154038534,945.0629417559,275.4907909972
1485,838.5989080750,1218.5940096802,1292.6154038534,945.0629417559,275.4907909972
1486,838.5989080750,1218.5940096802,1292.6154038534,945.0629417559,275.4907909972
1487,838.5989080750,1218.5940096802,1292.6154038534,945.0629417559,275.4907909972
1488,838.5989080750,1218.5940096802,1292.6154038534,945.0629417559,275.4907909972
1489,838.5989080750,1218.5940096802,1292.6154038534,945.0629417559,275.4907909972
1490,838.5989080750,1218.5940096802,1292.6154038534,945.0629417559,275.4907909972
1491,838.5989080750,1218.5940096802,1292.6154038534,945.0629417559,275.4907909972
1492,838.5989080750,1218.5940096802,1292.6154038534,945.0629417559,275.4907909972
1493,838.5989080750,1218.5940096802,1292.6154038534,945.0629417559,275.4907909972
1494,838.5989080750,1218.5940096802,1292.6154038534,945.0629417559,275.4907909972
1495,838.5989080750,1218.5940096802,1292.6154038534,945.0629417559,275.4907909972
1496,838.5989080750,1218.5940096802,1292.6154038534,945.0629417559,275.4907909972
1497,838.5989080750,1218.5940096802,1292.6154038534,945.0629417559,275.4907909972
1498,838.5989080750,1218.5940096802,1292.6154038534,945.0629417559,275.4907909972
1499,838.5989080750,1218.5940096802,1292.6154038534,945.0629417559,275.4907909972
1500,838.5989080750,1218.5940096802,1292.6154038534,945.0629417559,275.4907909972
1501,838.5989080750,1218.5940096802,1292.6154038534,945.0629417559,275.4907909972
1502,838.5989080750,1218.5940096802,1292.6154038534,945.0629417559,275.4907909972
1503,838.5989080750,1218.5940096802,1292.6154038534,945.0629417559,275.4907909972
1504,838.5989080750,1218.5940096802,1292.6154038534,945.0629417559,275.4907909972
1505,838.5989080750,1218.5940096802,1292.6154038534,945.0629417559,275.4907909972
1506,838.5989080750,1218.5940096802,1292.6154038534,945.0629417559,275.4907909972
1507,838.5989080750,1218.5940096802,1292.6154038534,945.0629417559,275.4907909972
1508,838.5989080750,1218.5940096802,1292.6154038534,945.0629417559,275.4907909972
1509,838.5989080750,1218.5940096802,1292.6154038534,945.0629417559,275.4907909972
1510,838.5989080750,1218.5940096802,1292.6154038534,945.0629417559,275.4907909972
1511,838.5989080750,1218.5940096802,1292.6154038534,945.0629417559,275.4907909972
1512,838.5989080750,1218.5940096802,1292.6154038534,945.0629417559,275.4907909972
1513,822.6943448384,1195.4825969415,1268.1001281557,927.1392202068,270.2659324095
1514,822.6943448384,1195.4825969415,1268.1001281557,927.1392202068,270.2659324095
1515,822.6943448384,1195.4825969415,1268.1001281557,927.1392202068,270.2659324095
1516,822.6943448384,1195.4825969415,1268.1001281557,927.1392202068,270.2659324095
1517,822.6943448384,1195.4825969415,1268.1001281557,927.1392202068,270.2659324095
1518,822.6943448384,1195.4825969415,1268.1001281557,927.1392202068,270.2659324095
1519,822.6943448384,1195.4825969415,1268.1001281557,927.1392202068,270.2659324095
1520,745.7207025502,1083.6298166762,1149.4530434120,840.3934158442,244.9790766841
1521,745.7207025502,1083.6298166762,1149.4530434120,840.3934158442,244.9790766841
1522,745.7207025502,1083.6298166762,1149.4530434120,840.3934158442,244.9790766841
1523,745.7207025502,1083.6298166762,1149.4530434120,840.3934158442,244.9790766841
1524,745.7207025502,1083.6298166762,1149.4530434120,840.3934158442,244.9790766841
1525,745.7207025502,1083.6298166762,1149.4530434120,840.3934158442,244.9790766841
1526,745.7207025502,1083.6298166762,1149.4530434120,840.3934158442,244.9790766841
1527,745.7207025502,1083.6298166762,1149.4530434120,840.3934158442,244.9790766841
1528,745.7207025502,1083.6298166762,1149.4530434120,840.3934158442,244.9790766841
1529,745.7207025502,1083.6298166762,1149.4530434120,840.3934158442,244.9790766841
1530,745.7207025502,1083.6298166762,1149.4530434120,840.3934158442,244.9790766841
1531,745.7207025502,1083.6298166762,1149.4530434120,840.3934158442,244.9790766841
1532,745.7207025502,1083.6298166762,1149.4530434120,840.3934158442,244.9790766841
1533,745.7207025502,1083.6298166762,1149.4530434120,840.3934158442,244.9790766841
1534,745.7207025502,1083.6298166762,1149.4530434120,840.3934158442,244.9790766841
1535,745.7207025502,1083.6298166762,1149.4530434120,840.3934158442,244.9790766841
1536,745.7207025502,1083.6298166762,1149.4530434120,840.3934158442,244.9790766841
1537,745.7207025502,1083.6298166762,1149.4530434120,840.3934158442,244.9790766841
1538,745.7207025502,1083.6298166762,1149.4530434120,840.3934158442,244.9790766841
1539,745.7207025502,1083.6298166762,1149.4530434120,840.3934158442,244.9790766841
1540,745.7207025502,1083.6298166762,1149.4530434120,840.3934158442,244.9790766841
1541,745.7207025502,1083.6298166762,1149.4530434120,840.3934158442,244.9790766841
1542,745.7207025502,1083.6298166762,1149.4530434120,840.3934158442,244.9790766841
1543,775.1687132711,1126.4216318287,1194.8441736700,873.5799885583,254.6531362240
1544,775.1687132711,1126.4216318287,1194.8441736700,873.5799885583,254.6531362240
1545,775.1687132711,1126.4216318287,1194.8441736700,873.5799885583,254.6531362240
1546,775.1687132711,1126.4216318287,1194.8441736700,873.5799885583,254.6531362240
1547,775.1687132711,1126.4216318287,1194.8441736700,873.5799885583,254.6531362240
1548,775.1687132711,1126.4216318287,1194.8441736700,873.5799885583,254.6531362240
1549,775.1687132711,1126.4216318287,1194.8441736700,873.5799885583,254.6531362240
1550,775.1687132711,1126.4216318287,1194.8441736700,873.5799885583,254.6531362240
1551,775.1687132711,1126.4216318287,1194.8441736700,873.5799885583,254.6531362240
1552,775.1687132711,1126.4216318287,1194.8441736700,873.5799885583,254.6531362240
1553,775.1687132711,1126.4216318287,1194.8441736700,873.5799885583,254.6531362240
1554,775.1687132711,1126.4216318287,1194.8441736700,873.5799885583,254.6531362240
1555,775.1687132711,1126.4216318287,1194.8441736700,873.5799885583,254.6531362240
1556,775.1687132711,1126.4216318287,1194.8441736700,873.5799885583,254.6531362240
1557,775.1687132711,1126.4216318287,1194.8441736700,873.5799885583,254.6531362240
1558,775.1687132711,1126.4216318287,1194.8441736700,873.5799885583,254.6531362240
1559,775.1687132711,1126.4216318287,1194.8441736700,873.5799885583,254.6531362240
1560,775.1687132711,1126.4216318287,1194.8441736700,873.5799885583,254.6531362240
1561,987.2090751627,1434.5440397206,1521.6829465095,1112.5398610917,324.3111890290
1562,987.2090751627,1434.5440397206,1521.6829465095,1112.5398610917,324.3111890290
1563,987.2090751627,1434.5440397206,1521.6829465095,1112.5398610917,324.3111890290
1564,987.2090751627,1434.5440397206,1521.6829465095,1112.5398610917,324.3111890290
1565,987.2090751627,1434.5440397206,1521.6829465095,1112.5398610917,324.3111890290
1566,987.2090751627,1434.5440397206,1521.6829465095,1112.5398610917,324.3111890290
1567,987.2090751627,1434.5440397206,1521.6829465095,1112.5398610917,324.3111890290
1568,987.2090751627,1434.5440397206,1521.6829465095,1112.5398610917,324.3111890290
1569,987.2090751627,1434.5440397206,1521.6829465095,1112.5398610917,324.3111890290
1570,987.2090751627,1434.5440397206,1521.6829465095,1112.5398610917,324.3111890290
1571,987.2090751627,1434.5440397206,1521.6829465095,1112.5398610917,324.3111890290
1572,987.2090751627,1434.5440397206,1521.6829465095,1112.5398610917,324.3111890290
1573,987.2090751627,1434.5440397206,1521.6829465095,1112.5398610917,324.3111890290
1574,869.1845085062,1263.0388916243,1339.7600135980,979.5315264876,285.5385637462
1575,869.1845085062,1263.0388916243,1339.7600135980,979.5315264876,285.5385637462
1576,869.1845085062,1263.0388916243,1339.7600135980,979.5315264876,285.5385637462
1577,869.1845085062,1263.0388916243,1339.7600135980,979.5315264876,285.5385637462
1578,869.1845085062,1263.0388916243,1339.7600135980,979.5315264876,285.5385637462
1579,869.1845085062,1263.0388916243,1339.7600135980,979.5315264876,285.5385637462
1580,869.1845085062,1263.0388916243,1339.7600135980,979.5315264876,285.5385637462
1581,869.1845085062,1263.0388916243,1339.7600135980,979.5315264876,285.5385637462
1582,869.1845085062,1263.0388916243,1339.7600135980,979.5315264876,285.5385637462
1583,869.1845085062,1263.0388916243,1339.7600135980,979.5315264876,285.5385637462
1584,869.1845085062,1263.0388916243,1339.7600135980,979.5315264876,285.5385637462
1585,869.1845085062,1263.0388916243,1339.7600135980,979.5315264876,285.5385637462
1586,869.1845085062,1263.0388916243,1339.7600135980,979.5315264876,285.5385637462
1587,869.1845085062,1263.0388916243,1339.7600135980,979.5315264876,285.5385637462
1588,869.1845085062,1263.0388916243,1339.7600135980,979.5315264876,285.5385637462
1589,869.1845085062,1263.0388916243,1339.7600135980,979.5315264876,285.5385637462
1590,869.1845085062,1263.0388916243,1339.7600135980,979.5315264876,285.5385637462
1591,869.1845085062,1263.0388916243,1339.7600135980,979.5315264876,285.5385637462
1592,869.1845085062,1263.0388916243,1339.7600135980,979.5315264876,285.5385637462
1593,869.1845085062,1263.0388916243,1339.7600135980,979.5315264876,285.5385637462
1594,869.1845085062,1263.0388916243,1339.7600135980,979.5315264876,285.5385637462
1595,869.1845085062,1263.0388916243,1339.7600135980,979.5315264876,285.5385637462
1596,869.1845085062,1263.0388916243,1339.7600135980,979.5315264876,285.5385637462
1597,869.1845085062,1263.0388916243,1339.7600135980,979.5315264876,285.5385637462
1598,869.1845085062,1263.0388916243,1339.7600135980,979.5315264876,285.5385637462
1599,869.1845085062,1263.0388916243,1339.7600135980,979.5315264876,285.5385637462
1600,869.1845085062,1263.0388916243,1339.7600135980,979.5315264876,285.5385637462
1601,869.1845085062,1263.0388916243,1339.7600135980,979.5315264876,285.5385637462
1602,869.1845085062,1263.0388916243,1339.7600135980,979.5315264876,285.5385637462
1603,869.1845085062,1263.0388916243,1339.7600135980,979.5315264876,285.5385637462
1604,869.1845085062,1263.0388916243,1339.7600135980,979.5315264876,285.5385637462
1605,869.1845085062,1263.0388916243,1339.7600135980,979.5315264876,285.5385637462
1606,869.1845085062,1263.0388916243,1339.7600135980,979.5315264876,285.5385637462
1607,869.1845085062,1263.0388916243,1339.7600135980,979.5315264876,285.5385637462
1608,869.1845085062,1263.0388916243,1339.7600135980,979.5315264876,285.5385637462
1609,869.1845085062,1263.0388916243,1339.7600135980,979.5315264876,285.5385637462
1610,869.1845085062,1263.0388916243,1339.7600135980,979.5315264876,285.5385637462
1611,869.1845085062,1263.0388916243,1339.7600135980,979.5315264876,285.5385637462
1612,869.1845085062,1263.0388916243,1451.4066813978,903.5785471610,285.5385637462
1613,869.1845085062,1263.0388916243,1451.4066813978,903.5785471610,285.5385637462
1614,869.1845085062,1263.0388916243,1451.4066813978,903.5785471610,285.5385637462
1615,869.1845085062,1263.0388916243,1451.4066813978,903.5785471610,255.2188956480
1616,846.0359765179,1229.4010438498,1451.4066813978,903.5785471610,255.2188956480
1617,846.0359765179,1229.4010438498,1451.4066813978,903.5785471610,255.2188956480
1618,846.0359765179,1229.4010438498,1451.4066813978,903.5785471610,255.2188956480
1619,846.0359765179,1229.4010438498,1451.4066813978,903.5785471610,255.2188956480
1620,846.0359765179,1229.4010438498,1451.4066813978,903.5785471610,255.2188956480
1621,846.0359765179,1229.4010438498,1451.4066813978,903.5785471610,255.2188956480
1622,846.0359765179,1229.4010438498,1451.4066813978,903.5785471610,255.2188956480
1623,846.0359765179,1229.4010438498,1451.4066813978,903.5785471610,255.2188956480
1624,846.0359765179,1229.4010438498,1451.4066813978,903.5785471610,255.2188956480
1625,846.0359765179,1229.4010438498,1451.4066813978,903.5785471610,255.2188956480
1626,846.0359765179,1229.4010438498,1451.4066813978,903.5785471610,255.2188956480
1627,846.0359765179,1229.4010438498,1408.5968351120,903.5785471610,255.2188956480
1628,846.0359765179,1229.4010438498,1408.5968351120,903.5785471610,255.2188956480
1629,846.0359765179,1229.4010438498,1408.5968351120,903.5785471610,255.2188956480
1630,846.0359765179,1229.4010438498,1408.5968351120,903.5785471610,255.2188956480
1631,846.0359765179,1229.4010438498,1408.5968351120,903.5785471610,255.2188956480
1632,1074.3100048319,1561.1130944981,1408.5968351120,1147.3784807140,324.0810327538
1633,1074.3100048319,1561.1130944981,1408.5968351120,1147.3784807140,324.0810327538
1634,1074.3100048319,1561.1130944981,1408.5968351120,1147.3784807140,324.0810327538
1635,1074.3100048319,1561.1130944981,1408.5968351120,1147.3784807140,324.0810327538
1636,1074.3100048319,1561.1130944981,1408.5968351120,1147.3784807140,324.0810327538
1637,1074.3100048319,1561.1130944981,1408.5968351120,1147.3784807140,324.0810327538
1638,1074.3100048319,1561.1130944981,1408.5968351120,1147.3784807140,324.0810327538
1639,1074.3100048319,1561.1130944981,1408.5968351120,1147.3784807140,324.0810327538
1640,1074.3100048319,1561.1130944981,1408.5968351120,1147.3784807140,324.0810327538
1641,1074.3100048319,1561.1130944981,1408.5968351120,1147.3784807140,324.0810327538
1642,1074.3100048319,1561.1130944981,1408.5968351120,1147.3784807140,324.0810327538
1643,1074.3100048319,1561.1130944981,1466.3102613834,1147.3784807140,324.0810327538
1644,1074.3100048319,1561.1130944981,1466.3102613834,1147.3784807140,324.0810327538
1645,1074.3100048319,1561.1130944981,1466.3102613834,1147.3784807140,324.0810327538
1646,1074.3100048319,1561.1130944981,1466.3102613834,1147.3784807140,324.0810327538
1647,1074.3100048319,1561.1130944981,1466.3102613834,1147.3784807140,324.0810327538
1648,1074.3100048319,1561.1130944981,1466.3102613834,1147.3784807140,324.0810327538
1649,1074.3100048319,1561.1130944981,1466.3102613834,1147.3784807140,324.0810327538
1650,1074.3100048319,1561.1130944981,1466.3102613834,1147.3784807140,324.0810327538
1651,1074.3100048319,1561.1130944981,1466.3102613834,1147.3784807140,324.0810327538
1652,1142.0911037026,1659.6079056145,1419.6135740635,1219.7696656546,344.5281741044
1653,1142.0911037026,1659.6079056145,1419.6135740635,1219.7696656546,344.5281741044
1654,1142.0911037026,1659.6079056145,1419.6135740635,1219.7696656546,344.5281741044
1655,1142.0911037026,1659.6079056145,1419.6135740635,1219.7696656546,344.5281741044
1656,1142.0911037026,1659.6079056145,1419.6135740635,1219.7696656546,344.5281741044
1657,1142.0911037026,1659.6079056145,1419.6135740635,1219.7696656546,344.5281741044
1658,1142.0911037026,1659.6079056145,1419.6135740635,1219.7696656546,344.5281741044
1659,1142.0911037026,1659.6079056145,1419.6135740635,1219.7696656546,344.5281741044
1660,1142.0911037026,1659.6079056145,1419.6135740635,1219.7696656546,344.5281741044
1661,1142.0911037026,1659.6079056145,1419.6135740635,1219.7696656546,344.5281741044
1662,1142.0911037026,1659.6079056145,1419.6135740635,1219.7696656546,344.5281741044
1663,1142.0911037026,1659.6079056145,1419.6135740635,1219.7696656546,344.5281741044
1664,1142.0911037026,1659.6079056145,1419.6135740635,1219.7696656546,344.5281741044
1665,1142.0911037026,1659.6079056145,1419.6135740635,1219.7696656546,344.5281741044
1666,1142.0911037026,1659.6079056145,1419.6135740635,1219.7696656546,344.5281741044
1667,1142.0911037026,1659.6079056145,1419.6135740635,1219.7696656546,344.5281741044
1668,1142.0911037026,1659.6079056145,1419.6135740635,1219.7696656546,344.5281741044
1669,1142.0911037026,1659.6079056145,1419.6135740635,1219.7696656546,344.5281741044
1670,1142.0911037026,1659.6079056145,1419.6135740635,1219.7696656546,344.5281741044
1671,1142.0911037026,1659.6079056145,1419.6135740635,1219.7696656546,344.5281741044
1672,1142.0911037026,1659.6079056145,1419.6135740635,1219.7696656546,344.5281741044
1673,1142.0911037026,1659.6079056145,1419.6135740635,1219.7696656546,344.5281741044
1674,1142.0911037026,1659.6079056145,1419.6135740635,1219.7696656546,344.5281741044
1675,1142.0911037026,1659.6079056145,1419.6135740635,1219.7696656546,344.5281741044
1676,1142.0911037026,1659.6079056145,1419.6135740635,1219.7696656546,344.5281741044
1677,1142.0911037026,1659.6079056145,1419.6135740635,1219.7696656546,344.5281741044
1678,1142.0911037026,1659.6079056145,1419.6135740635,1219.7696656546,344.5281741044
1679,1142.0911037026,1659.6079056145,1419.6135740635,1219.7696656546,344.5281741044
1680,978.9228874935,1422.5031241416,1216.7962910681,1045.5036724378,295.3061396974
1681,978.9228874935,1422.5031241416,1216.7962910681,1045.5036724378,295.3061396974
1682,978.9228874935,1422.5031241416,1216.7962910681,1045.5036724378,295.3061396974
1683,978.9228874935,1422.5031241416,1216.7962910681,1045.5036724378,295.3061396974
1684,978.9228874935,1422.5031241416,1216.7962910681,1045.5036724378,295.3061396974
1685,978.9228874935,1422.5031241416,1216.7962910681,1045.5036724378,295.3061396974
1686,978.9228874935,1422.5031241416,1216.7962910681,1045.5036724378,295.3061396974
1687,978.9228874935,1422.5031241416,1216.7962910681,1045.5036724378,295.3061396974
1688,978.9228874935,1422.5031241416,1216.7962910681,1045.5036724378,295.3061396974
1689,978.9228874935,1422.5031241416,1216.7962910681,1045.5036724378,295.3061396974
1690,978.9228874935,1422.5031241416,1216.7962910681,1045.5036724378,295.3061396974
1691,978.9228874935,1422.5031241416,1216.7962910681,1045.5036724378,295.3061396974
1692,978.9228874935,1422.5031241416,1216.7962910681,1045.5036724378,295.3061396974
1693,978.9228874935,1422.5031241416,1216.7962910681,1045.5036724378,295.3061396974
1694,978.9228874935,1422.5031241416,1216.7962910681,1045.5036724378,295.3061396974
1695,978.9228874935,1422.5031241416,1216.7962910681,1045.5036724378,295.3061396974
1696,978.9228874935,1422.5031241416,1216.7962910681,1045.5036724378,295.3061396974
1697,978.9228874935,1422.5031241416,1216.7962910681,1045.5036724378,295.3061396974
1698,978.9228874935,1422.5031241416,1216.7962910681,1045.5036724378,295.3061396974
1699,978.9228874935,1422.5031241416,1216.7962910681,1045.5036724378,295.3061396974
1700,978.9228874935,1422.5031241416,1216.7962910681,1045.5036724378,295.3061396974
1701,978.9228874935,1422.5031241416,1216.7962910681,1045.5036724378,295.3061396974
1702,978.9228874935,1422.5031241416,1216.7962910681,1045.5036724378,295.3061396974
1703,978.9228874935,1422.5031241416,1216.7962910681,1045.5036724378,295.3061396974
1704,978.9228874935,1422.5031241416,1216.7962910681,1045.5036724378,295.3061396974
1705,978.9228874935,1422.5031241416,1216.7962910681,1045.5036724378,295.3061396974
1706,917.4174142374,1333.1276186995,1140.3452930431,979.8149455873,276.7521308888
1707,917.4174142374,1333.1276186995,1140.3452930431,979.8149455873,276.7521308888
1708,917.4174142374,1333.1276186995,1140.3452930431,979.8149455873,276.7521308888
1709,917.4174142374,1333.1276186995,1140.3452930431,979.8149455873,276.7521308888
1710,917.4174142374,1333.1276186995,1140.3452930431,979.8149455873,276.7521308888
1711,917.4174142374,1333.1276186995,1140.3452930431,979.8149455873,276.7521308888
1712,917.4174142374,1333.1276186995,1140.3452930431,979.8149455873,276.7521308888
1713,917.4174142374,1333.1276186995,1140.3452930431,979.8149455873,276.7521308888
1714,917.4174142374,1333.1276186995,1140.3452930431,979.8149455873,276.7521308888
1715,917.4174142374,1333.1276186995,1140.3452930431,979.8149455873,276.7521308888
1716,917.4174142374,1333.1276186995,1140.3452930431,979.8149455873,276.7521308888
1717,917.4174142374,1333.1276186995,1140.3452930431,979.8149455873,276.7521308888
1718,917.4174142374,1333.1276186995,1140.3452930431,979.8149455873,276.7521308888
1719,917.4174142374,1333.1276186995,1140.3452930431,693.4613359401,276.7521308888
1720,917.4174142374,1333.1276186995,1140.3452930431,693.4613359401,276.7521308888
1721,917.4174142374,1333.1276186995,1140.3452930431,693.4613359401,276.7521308888
1722,917.4174142374,1333.1276186995,1140.3452930431,693.4613359401,276.7521308888
1723,1003.8994681939,1458.7973660381,1247.8420569279,693.4613359401,302.8406837598
1724,1003.8994681939,1458.7973660381,1247.8420569279,693.4613359401,302.8406837598
1725,1003.8994681939,1458.7973660381,1247.8420569279,693.4613359401,302.8406837598
1726,1003.8994681939,1458.7973660381,1247.8420569279,693.4613359401,302.8406837598
1727,1003.8994681939,1458.7973660381,1247.8420569279,693.4613359401,302.8406837598
1728,1003.8994681939,1458.7973660381,1247.8420569279,693.4613359401,302.8406837598
1729,1003.8994681939,1458.7973660381,1247.8420569279,693.4613359401,302.8406837598
1730,1003.8994681939,1458.7973660381,1247.8420569279,693.4613359401,302.8406837598
1731,1003.8994681939,1458.7973660381,1247.8420569279,693.4613359401,302.8406837598
1732,1003.8994681939,1458.7973660381,1247.8420569279,693.4613359401,302.8406837598
1733,1003.8994681939,1458.7973660381,1247.8420569279,744.9386335154,302.8406837598
1734,894.7549064195,1300.1960276786,1112.1759082923,744.9386335154,269.9156601258
1735,894.7549064195,1300.1960276786,1112.1759082923,744.9386335154,269.9156601258
1736,894.7549064195,1300.1960276786,1112.1759082923,744.9386335154,269.9156601258
1737,894.7549064195,1300.1960276786,1112.1759082923,744.9386335154,269.9156601258
1738,894.7549064195,1300.1960276786,1112.1759082923,744.9386335154,269.9156601258
1739,894.7549064195,1300.1960276786,1112.1759082923,744.9386335154,269.9156601258
1740,894.7549064195,1300.1960276786,1112.1759082923,744.9386335154,269.9156601258
1741,894.7549064195,1300.1960276786,1112.1759082923,744.9386335154,269.9156601258
1742,894.7549064195,1300.1960276786,1112.1759082923,744.9386335154,269.9156601258
1743,894.7549064195,1300.1960276786,1112.1759082923,744.9386335154,269.9156601258
1744,894.7549064195,1300.1960276786,1112.1759082923,744.9386335154,269.9156601258
1745,894.7549064195,1300.1960276786,1112.1759082923,744.9386335154,269.9156601258
1746,894.7549064195,1300.1960276786,1112.1759082923,744.9386335154,269.9156601258
1747,894.7549064195,1300.1960276786,1112.1759082923,744.9386335154,269.9156601258
1748,894.7549064195,1300.1960276786,1112.1759082923,744.9386335154,269.9156601258
1749,851.7092826222,1237.6451004151,1058.6704115342,709.1004973506,256.9303298645
1750,851.7092826222,1237.6451004151,1058.6704115342,709.1004973506,256.9303298645
1751,851.7092826222,1237.6451004151,1058.6704115342,709.1004973506,256.9303298645
1752,851.7092826222,1237.6451004151,1058.6704115342,709.1004973506,256.9303298645
1753,851.7092826222,1237.6451004151,1058.6704115342,709.1004973506,256.9303298645
1754,851.7092826222,1237.6451004151,1058.6704115342,709.1004973506,256.9303298645
1755,851.7092826222,1237.6451004151,1058.6704115342,709.1004973506,256.9303298645
1756,851.7092826222,1237.6451004151,1058.6704115342,709.1004973506,256.9303298645
1757,851.7092826222,1237.6451004151,1058.6704115342,709.1004973506,256.9303298645
1758,851.7092826222,1237.6451004151,1058.6704115342,709.1004973506,256.9303298645
1759,851.7092826222,1237.6451004151,1058.6704115342,709.1004973506,256.9303298645
1760,851.7092826222,1237.6451004151,1058.6704115342,709.1004973506,256.9303298645
1761,851.7092826222,1237.6451004151,1058.6704115342,709.1004973506,256.9303298645
1762,851.7092826222,1237.6451004151,1058.6704115342,709.1004973506,256.9303298645
1763,851.7092826222,1237.6451004151,1058.6704115342,709.1004973506,256.9303298645
1764,851.7092826222,1237.6451004151,1058.6704115342,709.1004973506,256.9303298645
1765,851.7092826222,1237.6451004151,1058.6704115342,709.1004973506,256.9303298645
1766,851.7092826222,1237.6451004151,1058.6704115342,709.1004973506,256.9303298645
1767,851.7092826222,1237.6451004151,1058.6704115342,709.1004973506,256.9303298645
1768,851.7092826222,1237.6451004151,1058.6704115342,709.1004973506,256.9303298645
1769,851.7092826222,1237.6451004151,1058.6704115342,709.1004973506,256.9303298645
1770,851.7092826222,1237.6451004151,1058.6704115342,709.1004973506,256.9303298645
1771,832.6120723472,1209.8943535221,1034.9326739359,693.2008921915,251.1693822788
1772,832.6120723472,1209.8943535221,1034.9326739359,693.2008921915,251.1693822788
1773,832.6120723472,1209.8943535221,1034.9326739359,693.2008921915,251.1693822788
1774,832.6120723472,1209.8943535221,1034.9326739359,693.2008921915,251.1693822788
1775,832.6120723472,1209.8943535221,1034.9326739359,693.2008921915,251.1693822788
1776,832.6120723472,1209.8943535221,1034.9326739359,693.2008921915,251.1693822788
1777,832.6120723472,1209.8943535221,1034.9326739359,693.2008921915,251.1693822788
1778,832.6120723472,1209.8943535221,1034.9326739359,693.2008921915,251.1693822788
1779,832.6120723472,1209.8943535221,1034.9326739359,693.2008921915,251.1693822788
1780,832.6120723472,1209.8943535221,1034.9326739359,693.2008921915,251.1693822788
1781,832.6120723472,1209.8943535221,1034.9326739359,693.2008921915,251.1693822788
1782,832.6120723472,1209.8943535221,1034.9326739359,693.2008921915,251.1693822788
1783,832.6120723472,1209.8943535221,1034.9326739359,693.2008921915,251.1693822788
1784,832.6120723472,1209.8943535221,1034.9326739359,693.2008921915,251.1693822788
1785,832.6120723472,1209.8943535221,1034.9326739359,693.2008921915,251.1693822788
1786,832.6120723472,1209.8943535221,1034.9326739359,693.2008921915,251.1693822788
1787,832.6120723472,1209.8943535221,1034.9326739359,693.2008921915,251.1693822788
1788,832.6120723472,1209.8943535221,1034.9326739359,693.2008921915,251.1693822788
1789,832.6120723472,1209.8943535221,1034.9326739359,693.2008921915,251.1693822788
1790,832.6120723472,1209.8943535221,1034.9326739359,693.2008921915,251.1693822788
1791,832.6120723472,1209.8943535221,1034.9326739359,693.2008921915,251.1693822788
1792,832.6120723472,1209.8943535221,1034.9326739359,693.2008921915,251.1693822788
1793,832.6120723472,1209.8943535221,1034.9326739359,693.2008921915,251.1693822788
1794,832.6120723472,1209.8943535221,1034.9326739359,693.2008921915,238.0903273758
1795,832.6120723472,1209.8943535221,1092.8941929404,693.2008921915,238.0903273758
1796,832.6120723472,1209.8943535221,1092.8941929404,693.2008921915,238.0903273758
1797,878.6751619447,1276.8300536648,1092.8941929404,731.5512547032,238.0903273758
1798,878.6751619447,1276.8300536648,1092.8941929404,731.5512547032,238.0903273758
1799,878.6751619447,1276.8300536648,1092.8941929404,731.5512547032,238.0903273758
1800,878.6751619447,1276.8300536648,1092.8941929404,731.5512547032,238.0903273758
1801,878.6751619447,1276.8300536648,1092.8941929404,731.5512547032,238.0903273758
1802,878.6751619447,1276.8300536648,1092.8941929404,731.5512547032,238.0903273758
1803,878.6751619447,1276.8300536648,1092.8941929404,731.5512547032,238.0903273758
1804,878.6751619447,1276.8300536648,1092.8941929404,731.5512547032,238.0903273758
1805,878.6751619447,1276.8300536648,1092.8941929404,731.5512547032,238.0903273758
1806,878.6751619447,1276.8300536648,1092.8941929404,731.5512547032,238.0903273758
1807,878.6751619447,1276.8300536648,1092.8941929404,731.5512547032,238.0903273758
1808,878.6751619447,1276.8300536648,1092.8941929404,731.5512547032,316.7092899850
1809,878.6751619447,1276.8300536648,1444.6928959037,731.5512547032,316.7092899850
1810,878.6751619447,1276.8300536648,1444.6928959037,731.5512547032,316.7092899850
1811,1108.3247016444,1610.5409024496,1444.6928959037,922.7486575494,316.7092899850
1812,1108.3247016444,1610.5409024496,1444.6928959037,922.7486575494,316.7092899850
1813,1108.3247016444,1610.5409024496,1444.6928959037,922.7486575494,316.7092899850
1814,1108.3247016444,1610.5409024496,1444.6928959037,922.7486575494,316.7092899850
1815,1108.3247016444,1610.5409024496,1444.6928959037,922.7486575494,316.7092899850
1816,1108.3247016444,1610.5409024496,1444.6928959037,922.7486575494,316.7092899850
1817,1108.3247016444,1610.5409024496,1444.6928959037,922.7486575494,316.7092899850
1818,1108.3247016444,1610.5409024496,1444.6928959037,922.7486575494,316.7092899850
